n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,optimal_delta,best_relative_mse
7,2.0,100.0,1000,1008.6346243959833,1026.7040108681322,1046.4498489421155,1052.6050839257882,1086.5649412679743,1101.2993470971226,1115.720276277766,0.111,0.0010343190756768616
7,2.0,100.0,1000,1042.0014958393303,1047.961973892421,1090.684498485977,1094.8231237686891,1118.2740271409407,1124.1486015312596,1143.1986605881516,0.201,0.003644469137908409
7,2.0,100.0,1000,1036.9515585042936,1041.0683098788793,1088.14140818765,1093.6833303360597,1098.2902995887016,1121.9088490058507,1196.7336686185893,0.101,0.006641348455310042
7,2.0,100.0,1000,1040.9730720553966,1046.0212563223004,1058.4990297360039,1092.1042712699636,1115.5041660771913,1121.3174941487794,1129.6583985939692,0.041,0.017469718260519296
7,2.0,100.0,1000,1022.6579856741449,1063.3518089033576,1080.125325707024,1112.8449472342918,1137.1589929774555,1164.4009537359157,1167.8311180250748,0.981,0.034381020626541726
7,2.0,100.0,1000,1019.6079995313613,1048.938281726538,1089.7828564312915,1092.8764297595242,1111.1914346637418,1186.1242752385258,1191.1715955840896,0.441,0.1364906970030189
7,2.0,100.0,1000,1024.2456319061166,1024.2668797417862,1042.359496570731,1083.792725465628,1116.3488143103855,1119.1067669046372,1191.5531021616243,0.011,0.020498275324760357
7,2.0,100.0,1000,1005.4898568191559,1057.9895144713416,1083.2270797112394,1087.7494135344764,1127.578942120223,1140.5521931299759,1171.7342964246748,0.751,0.0003349248369721364
7,2.0,100.0,1000,1058.4036482587278,1062.534889408653,1092.7168137440615,1128.5348423532926,1139.891167010992,1175.664541227543,1182.014664681837,0.111,0.01572066162161166
7,2.0,100.0,1000,1028.8699381659494,1041.2637052012142,1061.594816458317,1076.512727977274,1089.2569363828914,1089.2785872016618,1089.4678012623474,0.141,0.09118774585677764
7,2.0,100.0,1000,1036.9505113133132,1045.607839569164,1060.0352827530369,1077.4422487759,1083.484832533479,1096.051167517976,1107.3684843818778,0.071,0.10613031293570072
7,2.0,100.0,1000,1010.0954762378454,1015.5649440063372,1050.256553646873,1055.5830647534474,1085.4914185719167,1094.7898283397717,1095.9598455051807,0.131,0.01204194658667353
7,2.0,100.0,1000,1019.5693020341903,1034.2265544381075,1079.3351724994486,1084.6269379801006,1112.2073742132648,1121.4048841682695,1142.4384981910666,0.291,0.01365867612114468
7,2.0,100.0,1000,1020.030923778813,1040.1385726940339,1061.3718573425049,1067.7521464129327,1069.3214337691315,1091.6029614813058,1155.9331565537689,0.031,0.0033564521564858935
7,2.0,100.0,1000,1034.495609122963,1055.5558620390727,1076.968263946987,1082.50087660926,1091.3007759148381,1105.020974481296,1113.389551026715,0.251,0.05815032540546858
7,2.0,100.0,1000,1023.496905522336,1041.2547706777,1078.5072243653221,1106.6139482532335,1107.6549287072037,1125.132473177712,1161.509419540685,0.301,0.02678001331507064
7,2.0,100.0,1000,1013.6797363171141,1039.4137824306536,1044.3573979965577,1045.393361917328,1085.447114804714,1085.6722673451509,1130.8537606846821,0.091,0.01319798653349003
7,2.0,100.0,1000,1040.0688607874881,1048.9284296863918,1097.5017861811452,1103.0200119514004,1117.1072520864502,1119.7932483163124,1170.7711576087179,0.231,0.0014722504351541543
7,2.0,100.0,1000,1000.9650035854643,1030.9401928424404,1037.0099217667453,1080.6429818796514,1108.433515276479,1173.6423564119314,1229.5024591100284,0.171,0.22196815735239497
7,2.0,100.0,1000,1022.3037493227521,1063.1243826806442,1074.2210017558953,1079.9420517528222,1105.3646428071204,1143.9615773042412,1163.020538461478,0.381,0.013123257202345742
7,2.0,100.0,1000,1018.7263761767198,1063.2478059203384,1065.921656392873,1066.3609750293833,1135.0795438525743,1147.1270518240497,1228.7241268546356,0.361,0.09531111911046719
7,2.0,100.0,1000,1023.0561164725757,1063.214870535902,1123.3094123681985,1127.1469060049233,1137.9924479376707,1142.029103156881,1178.7647021855032,0.491,0.015238174298916314
7,2.0,100.0,1000,1008.4843773077023,1021.4964681383847,1049.8847000904934,1072.9358064948149,1082.1552621696123,1108.749594586368,1109.5103186867996,0.161,0.0007198462618109143
7,2.0,100.0,1000,1011.1070306819433,1060.5727705935242,1060.788210857255,1064.0042121507745,1089.53352157271,1130.5682756153765,1185.5266238128413,0.351,0.015186342123277073
7,2.0,100.0,1000,1055.3922782026548,1073.2268064059845,1075.1975793451172,1089.0739722488681,1091.177547667632,1091.7383595778851,1128.3341617268807,0.061,0.21019120176347553
7,2.0,100.0,1000,1005.4748609162954,1008.1713570153296,1024.3856476320898,1061.9529038094324,1065.6587111237775,1087.5834057947418,1103.5926190919997,0.061,0.015117266693342839
7,2.0,1000.0,1000,1262.6534403523583,1278.884452643258,1638.0084639768288,1703.3035704438373,1910.528872334492,1961.7748247456839,1975.1055994210553,0.121,0.05606307916538803
7,2.0,1000.0,1000,1417.6792308840597,2011.7349291034072,2260.0327336392857,2401.4161485517725,2483.3961474152647,2633.654925192127,2641.9014618235306,0.331,0.17710051276287228
7,2.0,1000.0,1000,1164.6605627188555,1298.7789229994876,1597.0065373414166,1889.3463525402906,1946.6625142804428,2277.2773701354445,2688.2501165282765,0.081,0.052547130125325144
7,2.0,1000.0,1000,1219.5599196360977,1420.6299696077167,1830.1946263246875,2031.360120152977,2111.2056612868973,2284.617923526184,2571.2440171051203,0.311,0.0325315146876794
7,2.0,1000.0,1000,1505.7921504764893,1590.2817786292221,1827.1198413156283,2144.7860352294524,2264.956836418969,2429.1116680807613,2796.300188739505,0.011,0.02538468213122587
7,2.0,1000.0,1000,1502.5948828270084,1532.9843623004767,1599.616762538194,1846.431661313342,1891.2029164818955,1891.8200764053176,2039.2943965626057,0.041,0.3288355473535034
7,2.0,1000.0,1000,1280.2626086872224,1479.8893410331768,1753.3456725399446,1756.5366944103976,2095.9523160665176,2258.4748056123826,2436.0662103960085,0.131,0.0013350864409094514
7,2.0,1000.0,1000,1130.8038062116211,1431.775836020951,1508.9239889508685,1515.2980261040823,1675.3907548009727,1866.0105298603635,1881.973682020574,0.281,0.1087637788495146
7,2.0,1000.0,1000,1228.1346046123542,1524.2100335020261,1559.2485268605128,1698.7246516773107,1905.4078085894812,2037.267169946387,2040.9059971455547,0.221,0.04057615344168332
7,2.0,1000.0,1000,1071.2814034487938,1589.994576553627,1705.5264440925534,1712.4644312723676,1777.829454238719,2252.3722546631784,2372.4769304149377,0.451,0.01711293922756038
7,2.0,1000.0,1000,1126.1158797024375,1193.5218257482147,1841.6082900927759,1975.7578979219243,2353.2544153662175,2693.22911189994,2724.79061747531,0.471,0.15863735323000946
7,2.0,1000.0,1000,1197.0474277384858,1376.522389628754,1401.2065059988784,1535.7522309044837,1628.2738946387594,1651.993110183102,1688.7592378457134,0.191,0.25414850588728455
7,2.0,1000.0,1000,1430.1496416220125,1431.196996872272,1635.693678977544,2064.1191725925473,2238.095448205706,2302.712976723578,2400.392865942243,0.071,0.00993743851127833
7,2.0,1000.0,1000,1206.8301708960273,1219.1574638549487,1757.6631307125424,2054.0787548023227,2136.651071800666,2403.0568118820606,3055.9529216262117,0.241,0.09085152224018883
7,2.0,1000.0,1000,1112.8436434651253,1585.8377962992831,1712.6709864619459,1727.3610083020465,1884.0725997511427,1894.4726754772591,2061.8755594325144,0.291,0.22519610440887022
7,2.0,1000.0,1000,1233.1321982368904,1682.2062424874225,1727.208785856163,1785.8034083443617,1829.9742651542324,2107.4196979530348,2377.998767680857,0.321,0.045850941001291966
7,2.0,1000.0,1000,1205.2195370630936,1368.639067734971,1495.4403421780812,1513.9038935281706,1527.64406448072,1617.9844561690757,1731.3769684792233,0.241,0.30464653705115724
7,2.0,1000.0,1000,1100.7608306729412,1435.8999004680713,1484.1010849079162,1781.7648649125,2177.473281725973,2230.0731369226287,2344.0309786178486,0.301,0.04488817750407794
7,2.0,1000.0,1000,1130.34136922634,1519.9052661327257,1803.2668783024496,1906.684296293334,2242.942329795669,2367.4836897753685,2807.6766774675157,1.001,0.07267092181323728
7,2.0,1000.0,1000,1267.065311257848,1539.118301482757,1564.8803479555763,2200.5218104673686,2693.840520424815,2846.5705165453137,2957.233246777116,0.141,0.19063000724842055
7,2.0,1000.0,1000,1212.3397417064234,1415.9450101016535,1684.3399139594267,1923.6508356010668,1932.5641238272515,1940.7604765765964,2133.092491541055,0.231,0.012131278272244125
7,2.0,1000.0,1000,1121.3550993830906,1307.2023242243074,1686.7674886141112,1891.9158931498423,2144.2932234504915,2805.523600141697,3432.5625735355875,0.171,0.24019939788254996
7,2.0,1000.0,1000,1425.514483726032,2006.8984218066546,2207.616796501487,2391.621313487594,2418.0786629296513,2645.735631547999,2925.4185473014104,0.461,0.09866945415088348
7,2.0,1000.0,1000,1508.4209489094928,1589.9290203311543,1739.6774857415724,1990.3934683249968,2179.439196997254,2215.5983159118396,2383.2242495476994,0.021,0.06077950174237293
7,2.0,1000.0,1000,1061.0665089042516,1368.2136289748203,1825.8118572233755,1847.9844193070494,2024.6052893084063,2332.899612468629,3152.512518748061,1.001,0.13548538385763262
7,2.0,1000.0,1000,1732.4537864986162,2003.929515868755,2046.9872871062578,2056.6939712724056,2180.2354366429163,2186.9978581004093,2350.260279911432,0.211,0.6416571939262292
7,2.0,1000.0,1000,1077.9343366206892,1282.9560927528794,1609.4380379059417,2138.371870081999,2149.4456856974957,2238.4358736347176,2461.5552199461304,0.361,0.10315063885553805
7,2.0,1000.0,1000,1058.2423724086834,1306.675947415332,1694.068220129329,2202.4971920998423,2363.9737688653668,2393.5171669544407,2671.98299362551,1.001,0.18920689156580947
7,2.0,1000.0,1000,1538.8812432788643,1980.9909148570623,2075.082082983084,2321.3888957203144,2349.9040084585467,2417.0104713514384,2944.025976054545,0.281,0.08682454994465934
7,2.0,1000.0,1000,1149.454209408567,1635.9814801626285,2019.1982365336514,2042.1910597133733,2585.7029773984095,2616.881225867917,2657.172706910309,0.711,0.014647517706968222
7,2.0,1000.0,1000,1456.8494518471514,1489.3750709124251,1645.417305126406,1899.3632672857402,1988.6776047162111,2259.1852058840022,2333.506208115582,0.011,0.07871376910127321
7,2.0,1000.0,1000,1292.989296517003,1441.9038311081488,1759.8441306480388,1772.7751431387842,2022.6254618501816,2328.511533410441,2456.076165055484,0.071,0.001521153905146856
7,2.0,1000.0,1000,1297.8423428781846,1410.452174509273,1581.9188425654143,1656.1004415207615,1968.2930233836191,1997.9549446703777,2032.1914697553336,0.031,0.055514793416380784
7,2.0,1000.0,1000,1356.5224046854503,1560.0241700391973,1933.3525147326,2150.409088566911,2206.6968135766656,2496.9276703308315,2932.1609587112785,0.221,0.05937849384931119
7,2.0,1000.0,1000,1152.587711224242,1232.3985943840794,1444.1391545685506,1824.7398383546915,1951.558322735862,2057.6091668288036,2152.240531491082,0.081,0.024733152237199418
7,2.0,1000.0,1000,1106.4875736848742,1485.5094168016228,1510.3663766858783,2023.8590086416884,2070.7194236244973,2166.327252601629,2206.990117376342,0.401,0.015755769047970457
7,2.0,1000.0,1000,1188.1901398446066,1634.3811393845517,1903.4377714740904,2014.459811786753,2030.9292907090853,2042.6187510147663,2549.329879598576,0.431,0.010177776866996707
7,2.0,1000.0,1000,1213.9416542457186,1607.5796740265719,1665.687574123961,1824.8867610812808,2075.97041414247,2268.71348289303,2319.215020114722,0.351,0.0002192868628562233
7,2.0,1000.0,1000,1311.3029521887893,1535.0141566705393,1578.8376606067277,1705.6389243710987,1862.064733816772,1889.060751196892,1956.4413662680786,0.181,0.14456267858554928
7,2.0,1000.0,1000,1454.4971479049527,1569.8906826364469,1614.0160479470887,1977.815777580908,2020.6225309988602,2110.378312878296,2262.5514923593237,0.031,0.08114208595182787
7,2.0,1000.0,1000,1311.0439373675563,1699.511391166559,1871.6339622736416,2055.287940010583,2175.4969368588436,2831.9296063155616,3444.70174178437,0.391,0.1536399955429184
7,2.0,1000.0,1000,1255.6621807602328,1306.846786762072,1610.7533740378626,1889.4263504742962,2102.7292435488835,2220.7322200608246,2282.023472748865,0.091,0.005100307342798896
7,2.0,1000.0,1000,1324.5206564191035,1575.928342866389,1742.8783980078942,1884.016782410043,2067.8078880508274,2447.9475777550138,2581.00841156743,0.111,0.007497826818716043
7,2.0,1000.0,1000,1397.9414817473887,1908.4838273963378,2281.559188713607,2358.515717832582,2374.0616581453833,2441.5068255638353,2543.7686789313866,0.261,0.23266117282684556
7,2.0,1000.0,1000,1245.111980504796,1615.373671127466,1638.9613348185794,2122.6551850282326,2163.165376367701,2242.6599398963226,2868.375921233929,0.311,0.03690708941933422
7,2.0,1000.0,1000,1402.304247818209,1423.2260840722101,2246.6334176040373,2454.940632768646,2477.8747707503176,2729.0685704135867,2940.414295621968,0.451,0.09838250108196521
7,2.0,1000.0,1000,1115.7654423284966,1216.1530965156799,1413.8477920957316,1542.4237822172772,1620.7467259750226,1781.7294822720723,1894.5386679740834,0.091,0.08793639354244855
7,2.0,1000.0,1000,1035.46828414735,1451.1189000450836,1494.4579968189294,1761.634377859371,1851.2857422639286,2014.737514197176,2177.8717895484288,0.491,0.023209018631213843
7,2.0,1000.0,1000,1245.3722287285734,1912.438103812909,2065.33381709934,2242.282399847318,2407.7371594751294,2523.291878385646,2670.9049156536753,0.381,0.12967443674983856
7,2.0,1000.0,1000,1347.37161628376,1410.0921218859655,1450.554477095294,1471.8652287282607,1549.2038092262565,1570.2386601484236,1639.068836013812,0.081,0.6093300476647847
7,2.0,1000.0,1000,1383.1701868527423,1623.4392335875896,1849.140892499188,2089.105038253162,2249.582888978312,2296.9866396374064,2617.328306616462,0.201,0.013828214240594482
7,2.0,1000.0,1000,1636.0244693423606,1880.3773342749446,2065.585311136162,2066.5756440025125,2073.1198614368877,2134.8876090004583,2272.037721683785,0.221,0.5014030624865546
7,2.0,1000.0,1000,1149.3645044003156,1623.3418129325914,1848.157753647954,1932.9105371865207,2447.4368250810303,2461.2115470163217,2624.5256529915855,0.811,0.019390191725766122
7,2.0,1000.0,1000,1035.8427450755007,1889.799630543126,2031.423514242008,2067.2945581381496,2470.955537022848,2649.367425076366,2772.230925988023,0.411,0.23657841442943994
7,2.0,1000.0,1000,1499.5923389800719,1549.81874808957,1721.717127878051,1836.8433275432817,1838.4152472932583,1845.4541585036084,2102.7494362944753,0.051,0.3242906198163189
7,2.0,1000.0,1000,1176.3062762817256,1510.721729980839,1828.865469555053,1880.9075847935783,1908.801026544247,2085.7211554968,2210.9391607258076,0.381,0.012493577084143451
7,2.0,1000.0,1000,1104.771954473034,1432.040351825552,1545.9541576714582,1901.6872398431624,2263.6780961577088,2290.185832380367,2988.836855564061,0.461,0.130594267752238
7,2.0,1000.0,1000,1151.3712980145315,1517.288061062885,1573.3565363182297,1781.3629896140656,1941.1503806832814,2235.923887891694,3374.635298314327,0.101,0.09053758443377861
7,2.0,1000.0,1000,1263.771877319225,1432.9823502944055,1494.9291819425657,1736.0536854824823,1835.4946979506676,1899.225120574321,2126.7241906065124,0.061,0.052637339562559136
7,2.0,1000.0,1000,1275.7204677900822,1299.2399188421016,1557.8088994402449,1704.714915073866,1901.4919188187832,2008.038800883054,2050.22429320871,0.071,0.04619958840311747
7,2.0,1000.0,1000,1379.4090351464456,1470.193322779256,1752.9094093431045,1845.0783860718557,1915.1507758026346,1976.8664575628618,2052.323787046269,0.131,0.11136495773123171
7,2.0,1000.0,1000,1034.3201108256349,1303.0553028044746,1329.100319479167,1478.194356466085,1898.7181460745367,1964.279731720319,2066.279141042756,0.141,0.05474930296433173
7,2.0,1000.0,1000,1436.3694276538831,1568.6300304226247,1814.5204469515547,2008.4268848698077,2232.765092578466,2514.4910199777023,2578.2057262411254,0.021,0.014668741144764692
7,2.0,1000.0,1000,1138.2076935336324,1737.3573121826862,1807.7369780483145,1855.0712253269683,1960.322133329532,2229.2181619528924,2761.4829827084523,0.471,0.010297674717434164
7,2.0,1000.0,1000,1388.2512834930376,1684.399932028039,1697.841584250988,1823.8973752602828,1824.2163166188432,2090.925204982542,2234.87353490005,0.181,0.12440226996254239
7,2.0,1000.0,1000,1301.1308672465439,1345.0269880467335,1562.8954593648477,1874.8405209628609,2346.5263186141206,2448.2524464432972,2531.2546001841147,0.031,0.021731628701087902
7,2.0,1000.0,1000,1166.9494209508605,1239.8095334710624,1626.9002290208775,1775.7950797266026,1871.5989941230662,1957.1927922086122,2366.2465847428393,0.141,0.01785451905013482
7,2.0,1000.0,1000,1128.1133718477456,1362.558070125884,1558.3726202178811,1883.8456536613403,2080.179937527502,2256.4897765179207,2305.1726183917,0.211,0.043795775324387914
7,2.0,1000.0,1000,1115.5505260618634,1255.9176090977978,1584.85868910226,1643.3840615832355,1643.3870227812617,1986.6386986274179,2467.9188434165635,0.051,0.03249128902283122
7,2.0,1000.0,1000,1289.377138916177,1516.5217464803504,2031.045272662778,2128.1760564714796,2629.4285429772335,3058.0498053051033,3179.4497582950185,0.491,0.2716508933072912
7,2.0,1000.0,1000,1288.311753674175,1352.3090071199097,1723.0793733140667,1828.5379312712178,1880.1931401184238,2182.460136308977,2433.981369841196,0.091,0.002491490579571596
7,2.0,1000.0,1000,1316.3801906128751,1555.718235896023,1758.6142385665544,1875.0659331003421,1906.5939729405911,1997.7299570710848,2086.6537741342772,0.241,0.07470276389188349
7,2.0,1000.0,1000,1507.611399932173,1795.372866665845,1847.991934620135,1895.8540494118247,2083.4307234994117,2198.9806879795374,2723.526322169987,0.031,0.06095454780373154
7,2.0,1000.0,1000,1120.1568257695287,1487.8732853176582,1567.6527446436269,1664.879564189088,1746.9992907148207,1972.862825760054,2440.5559481949667,0.301,0.015076751995181345
7,2.0,1000.0,1000,1203.9986699044016,1558.942186434943,1609.38792738756,1611.8754397720668,1899.367296398967,1908.0698414222297,2252.172583725794,0.261,0.04058996608486515
7,2.0,1000.0,1000,1524.654045066412,1570.0333879125,1820.0074995886694,1900.3693292286985,2121.624440485394,2187.0350425179927,2292.965936645707,0.051,0.11086452307230778
7,2.0,1000.0,1000,1238.9637994816042,1999.2985834417082,2002.8142955404119,2060.0108983082155,2082.7297608986355,2320.3517379787145,2709.4470966466915,0.271,0.36158587611511633
7,2.0,1000.0,1000,1162.6917461343114,1234.609328382358,1578.6218221529157,1831.1790633049409,1938.2238706415992,2003.6656269607279,2372.3633367134044,0.131,0.021226400548035047
7,2.0,1000.0,1000,1531.682726097671,1998.119450230357,2018.5916957326117,2293.4403909881335,2364.71741906136,2530.861286870906,3139.8291802860786,0.271,0.08802342456772706
7,2.0,1000.0,1000,1343.358872552453,1732.0840881252132,2084.551200348165,2253.309754919038,2391.261837206633,2520.217471107874,3159.200573316796,0.601,0.11025871380241492
7,2.0,1000.0,1000,1176.8470672186345,1650.9028954344835,1737.445850523843,2284.26794552931,2491.713000828285,2571.59687756696,2808.7692471169903,0.921,0.03886733427501354
7,2.0,1000.0,1000,1428.3303369735436,1456.2260826311294,1658.7504639390634,2250.8420897904434,2372.4762076502757,2823.5501740401005,2882.695958264334,0.061,0.06159005306072273
7,2.0,1000.0,1000,1232.9834624439368,1498.5648626040372,1851.2611218073375,2095.926083829435,2210.7173933099643,2311.054372832862,3017.7055970632005,0.381,0.08873777757229816
7,2.0,1000.0,1000,1344.6651128742428,1634.4102551365004,1638.3062401355091,1741.0068285935954,1869.577634451612,2412.524224820299,2547.954892116478,0.011,0.0039240797601072415
7,2.0,1000.0,1000,1125.7803633444462,1326.8660789120736,1603.794767714213,1618.404327138927,2091.954295990325,2514.64367811187,2657.479228826337,0.011,0.08588273125487798
7,2.0,1000.0,1000,1778.4071635846806,1781.5615031088737,1981.1436798850814,2034.6165077300195,2298.3603898059937,2311.3957204738035,2412.7484283038193,0.031,0.38982989233828236
7,2.0,1000.0,1000,1698.9219332479033,1699.1169202430344,1971.6348544982613,2146.2927860895556,2189.0114930827904,2285.642790995442,2286.0026707782145,0.091,0.3089558600359286
7,2.0,1000.0,1000,1372.9523942054768,1658.7742374702293,1865.652518506537,1880.4402587933748,2053.4923829418694,2371.418706676407,2445.9248423489125,0.201,0.010597131413824618
7,2.0,1000.0,1000,1201.375592538026,1490.2107642065666,1671.3343712448038,1725.9354066561286,1955.9178024820512,2148.782555434127,2515.8682549627047,0.261,0.006737629453941102
7,2.0,1000.0,1000,1098.3602288996187,1361.3733870980095,1366.073263444213,1728.1989705138285,1878.1438184636663,2228.9838230676582,2402.584432233695,0.101,0.04366040789426903
7,2.0,1000.0,1000,1151.672131806111,1348.718193831718,1527.131998463176,1906.1431403179763,2137.5740928898786,2287.499019498836,2891.5304731033275,0.021,0.09155793482940776
7,2.0,1000.0,1000,1303.4392171675445,1409.041631388197,1578.3576836344344,1585.9293193356332,1696.7215451919296,1756.2743222611105,1756.5330902346955,0.141,0.281068775929018
7,2.0,1000.0,1000,1616.0100223906538,1727.5720720559739,1789.8078950395743,2498.458078386959,2508.867019629504,2524.2473680207495,2593.1709950117684,0.081,0.07061852584485803
7,2.0,1000.0,1000,1085.459943943991,1661.1281783307097,1754.788982512519,2196.0457963340896,2318.0242542895385,2395.7179272996864,2820.435579057271,0.711,0.00398546848139323
7,2.0,1000.0,1000,1432.189003309631,1795.5596555579232,1826.6070720764887,1904.6493455604882,1942.855374019707,2106.921699208769,2299.228600198855,0.251,0.1938813347340727
7,2.0,1000.0,1000,1250.4170972919492,1446.8839487966043,1594.2226661866462,1793.5192874979875,1811.6912462458045,2081.279027198113,2441.353775134364,0.021,0.005465806526996315
7,2.0,1000.0,1000,1102.299410748052,1436.16406027532,1504.9055916193815,1634.1122140068194,1797.3713756914176,2200.1443859651135,2953.164788394828,0.081,0.05977637802389342
7,2.0,1000.0,1000,1479.4521621914037,1676.83693791434,1853.2371448359609,1857.6096949545433,1914.7314660301681,1998.7308121461451,2288.4212405831368,0.141,0.1869414472416917
7,2.0,1000.0,1000,1235.2732527764651,1550.7427638327074,1682.3646860504891,1844.5238399727828,1865.9195002192373,1967.1835225964064,2509.8073940902123,0.221,0.0037444662403177567
7,2.0,1000.0,1000,1283.1436443145365,1545.426608531583,2040.0793193081847,2063.034326732149,2223.1003662241146,2296.2550540110105,2315.3208647937736,0.361,0.005633659349952472
7,2.0,1000.0,1000,1244.1022304820385,1528.864509925839,2068.046114890479,2090.5382869067234,2366.8170018200385,2395.8386892721055,3135.554633314908,0.651,0.11386926104230556
7,2.0,1000.0,1000,1147.4268402535713,1582.9700484677123,2082.007324901443,2155.5741491581375,2189.9531458093497,2949.029004878149,3133.9797960593937,0.991,0.044489244569939655
7,2.0,1000.0,1000,1093.6805137021959,1526.580542292722,1544.8858076468123,1778.9300764087054,1936.2853354407926,2133.0598000546643,2925.7276781287705,0.471,0.04718882721749184
7,2.0,1000.0,1000,1179.8592958453667,1424.8330846733088,1634.254469553293,1929.4525391144425,1991.4536865676464,2149.7798807204495,2875.762220235124,0.141,0.050835611215394455
7,2.0,1000.0,1000,1288.165440078803,1386.6324234082979,1838.9435055572526,2132.7951867331158,2354.1874350358294,2940.8385272234545,2986.2067042331837,0.151,0.15899609094188785
7,2.0,1000.0,1000,1573.7842190571102,1919.5887208943298,2000.9371765985884,2339.688964529563,2351.6032559450805,2752.2620597702607,3072.2319956795245,0.161,0.10031073672438871
7,2.0,1000.0,1000,1265.285708372359,1407.28466968615,1951.8758543816111,1981.3416574269513,2131.3745388044717,2145.0160137750668,2181.187136790865,0.281,0.0039026839338567824
7,2.0,1000.0,1000,1156.2388293730812,1872.8665689345758,1877.542328676988,1879.2689932716505,2089.0420408338864,2218.848665117631,2322.2226810821635,0.221,0.5850635506332258
7,2.0,1000.0,1000,1305.1481514975674,1560.7551814395547,1694.6153063570337,1777.7837864346957,2249.635389006051,2280.593017411222,2293.481052203757,0.101,0.00024524905881178575
7,2.0,1000.0,1000,1257.0069351130496,1346.4848806572231,1385.6652678403925,1870.1782888818204,2232.567836137831,2339.9372540528916,2408.2444214943966,0.031,0.019026525857267593
7,2.0,1000.0,1000,1456.9797092291014,1504.188190238182,1839.5380926201383,1872.9487869227532,2104.8951284929417,2396.6007342154,2401.629048787382,0.041,0.021981337498853278
7,2.0,1000.0,1000,1050.6330492450597,1105.379122983348,1386.733875103092,1772.9799957330702,1890.11084195576,2036.6584948709935,2634.3077080668277,0.061,0.09008791466700641
7,2.0,1000.0,1000,1550.6436293677084,1756.2886744950283,1848.6272895047628,1865.6069469296917,1945.3744638285066,1992.9077180587733,2144.905551299961,0.201,0.4040066754938859
7,2.0,1000.0,1000,1078.1161983866489,1454.8369596393043,1542.6654465664597,1699.4607660618572,1817.372146591597,1856.3129722935585,1946.1353876583762,0.371,0.06855260719165802
7,2.0,1000.0,1000,1185.5620128029614,1464.6130995938227,1669.572186705335,1699.8402442030488,1933.8249657945707,1966.167459732489,2255.1805126887566,0.281,0.01103428433140045
7,2.0,1000.0,1000,1451.1476729522378,1768.8157781679354,1926.5028271446654,2263.5605354806858,2432.961155777468,2806.692030235302,2889.233314970999,0.221,0.09800007362018202
7,2.0,1000.0,1000,1222.1485069912317,1320.3359756105913,1566.46483696675,1601.182995023784,1808.7233191948983,1988.0296731030994,2209.225707711481,0.011,0.028454150872282494
7,2.0,1000.0,1000,1309.5886506796166,1631.590505466785,1637.9272911150615,1649.914175117226,1769.605614088332,1837.3081925921201,1884.6383832336728,0.241,0.5010486611457962
7,2.0,1000.0,1000,1507.4229666853396,1549.675088968199,1866.2994549760724,2035.9867657474474,2037.3964844839202,2061.730482628172,2454.246041354549,0.071,0.08637269044181206
7,2.0,1000.0,1000,1065.1305062083388,1279.6165965163011,1779.5557153139139,1898.8808095417753,1970.6356920304295,2817.745973532769,3358.3709363184335,0.771,0.24859268206167923
7,2.0,1000.0,1000,1291.883834823122,1768.368044593342,1798.5495444129094,1808.4630515262666,1952.7450912285672,2058.7009798286,2262.349879342585,0.271,0.21578484686817792
7,2.0,1000.0,1000,1262.7883104196326,1318.8790539048846,1802.6538412025948,1897.7429542397958,2134.964999287275,2325.615338372367,2655.9154862140495,0.171,0.022990960369337586
7,2.0,1000.0,1000,1277.1556105765308,1806.6607712085042,1849.8828319627944,2141.8074777205384,2181.4388470020167,2361.0583810049834,2930.9204574215487,0.531,0.021663429464257103
7,2.0,1000.0,1000,1115.6227611625668,1488.989004654191,1546.1196329211725,1690.9601454341673,1942.2910800461568,2674.011114061488,3388.948978853431,0.241,0.14482320671349228
7,2.0,1000.0,1000,1141.8564391784107,1549.5951066987764,2289.213879620114,2642.585977053717,2715.4527126093417,3073.2678306458342,3791.7358283235785,1.001,0.5807016833881127
7,2.0,1000.0,1000,1227.0375762050062,1340.2768569781351,1648.3405970010544,2298.913300660174,2353.2918459088432,2698.3876772008216,3166.374240778008,0.191,0.1844580055051636
7,2.0,1000.0,1000,1382.6175059473596,1693.6034671172347,1751.6044686297155,1878.1089691333382,2017.7586567822798,2220.697336046842,2458.624251523813,0.201,0.025138473160632255
7,2.0,1000.0,1000,1292.482578101109,1326.3854883430429,1486.6466561495536,1863.9827055131018,2041.6087099476679,2175.433068764519,2484.6634878365394,0.021,0.004008601717908614
7,2.0,1000.0,1000,1613.0534957935756,1989.9139073267265,2026.635430904687,2033.630307523121,2186.846275624982,2466.105963787297,2515.560189414421,0.191,0.21425505355910893
7,2.0,1000.0,1000,1517.2328539386572,1560.0137008786833,1736.462968517228,1862.825831312106,1979.8992917400828,1992.2696076698567,2024.0649154716687,0.061,0.2812306236723905
7,2.0,1000.0,1000,1187.2934639628556,1192.1947744258075,1717.1552445306033,1765.2808188831928,1827.4483754251082,1957.0750380198147,2130.4064945230552,0.221,0.02761720978670055
7,2.0,1000.0,1000,1295.6286603417843,1600.359206347081,1755.0149014671554,1757.448276778328,1972.3831625069233,2040.0898522678683,2135.4003051965333,0.271,0.062235202748270206
